"","File.Name","Sound.Source","Min","X1Q","Median","Mean","X3Q","Max","Length"
"1633","Baby_neutral25.spec.csv","Baby_neutral",177.4,294.5,298.3,528.6,444,1598,120
"1634","Baby_neutral25.spec.csv","Baby_neutral",1574,1574,1574,1574,1574,1574,1
"1635","Baby_neutral25.spec.csv","Baby_neutral",292.7,293.7,297.3,596,594.7,1515,12
"1636","Baby_neutral25.spec.csv","Baby_neutral",1456,1456,1456,1456,1456,1456,1
"1637","Baby_neutral25.spec.csv","Baby_neutral",1482,1482,1482,1482,1482,1482,1
"1638","Baby_neutral25.spec.csv","Baby_neutral",376.8,376.8,376.8,376.8,376.8,376.8,1
"1639","Baby_neutral25.spec.csv","Baby_neutral",164.1,164.1,164.4,189.7,164.9,291,5
"1640","Baby_neutral25.spec.csv","Baby_neutral",293.4,299.7,306.1,302.3,306.8,307.6,3
"1641","Baby_neutral25.spec.csv","Baby_neutral",328.4,328.4,328.5,328.5,328.5,328.5,3
"1642","Baby_neutral25.spec.csv","Baby_neutral",87.15,193,193.1,173.4,193.3,200.7,5
